PartTerminologyID|PartTerminologyName|PartsDescriptionID|RevDate
21960|Vehicle Speed Sensor Buffer Bolt|1126|01/11/2013
21961|Vehicle Speed Sensor Calibrator Bolt|1126|01/11/2013
21962|Vehicle Speed Sensor Calibrator Connector||01/11/2013
21963|Vehicle Speed Sensor Drive Gear|1|01/11/2013
21964|Water In Fuel Indicator Light|5634|01/11/2013
21965|Water in Fuel Indicator Light Connector|5635|01/11/2013
21966|Water In Fuel Indicator Light Socket|5636|01/11/2013
21967|Window Defroster Switch Bulb|1|01/11/2013
21968|Window Sunshade Control Module Connector||01/11/2013
21969|Window Switch Light Bulb||01/11/2013
21970|Window Wiper and Washer Switch Light Bulb||01/11/2013
21971|Window Wiper Switch Light Bulb||01/11/2013
21972|Windshield Crack Sensor Connector|1|01/11/2013
21973|Windshield Moisture Sensor Connector|1|01/11/2013
21974|Windshield Wiper Cut-Out Switch|1|01/11/2013
21975|Windshield Wiper Moisture Sensor|1|01/11/2013
21976|Windshield Wiper Wiring Harness Connector|1|01/11/2013
21977|Wireless Communication Interface Antenna|1|01/11/2013
21978|Automatic Transmission Output Carrier Center Support Spacer|8068|01/11/2013
21979|Automatic Transmission Output Carrier Internal Gear|8069|01/11/2013
21980|Automatic Transmission Output Carrier Internal Gear Retaining Ring|1126|01/11/2013
21981|Automatic Transmission Output Carrier Internal Gear Spacer|8071|01/11/2013
21982|Automatic Transmission Output Carrier Sun Gear|8072|01/11/2013
21983|Automatic Transmission Output Carrier Sun Gear Thrust Bearing|8073|01/11/2013
21984|Automatic Transmission Output Carrier Thrust Bearing|8074|01/11/2013
21985|Automatic Transmission Output Shaft Retaining Ring|1126|01/11/2013
21986|Automatic Transmission Output Shaft Seal Retaining Ring|1126|01/11/2013
21987|Automatic Transmission Output Shaft Thrust Bearing|8077|01/11/2013
21988|Automatic Transmission Output Shaft Thrust Washer|8078|01/11/2013
21989|Automatic Transmission Overdrive Carrier|8079|01/11/2013
21990|Automatic Transmission Overdrive Carrier Retaining Ring|1126|01/11/2013
21991|Automatic Transmission Overdrive Carrier Thrust Bearing|8081|01/11/2013
21992|Automatic Transmission Overdrive Clutch Roller|8082|01/11/2013
21993|Automatic Transmission Overdrive Pinion Gear Pin Retainer|8083|01/11/2013
21994|Automatic Transmission Pressure Control Solenoid Valve Clamp|8084|01/11/2013
21995|Automatic Transmission Pressure Regulator Valve|8085|01/11/2013
21996|Automatic Transmission Pressure Regulator Valve Bore Plug Pin|3096|01/11/2013
21997|Automatic Transmission Pressure Valve Spring|8086|01/11/2013
21998|Automatic Transmission Range Selector Lever Cable Bracket Bolt|8087|01/11/2013
21999|Automatic Transmission Range Selector Lever Cable Clamp Nut|8088|01/11/2013
22000|Automatic Transmission Range Selector Lever Cable Clip Nut|8089|01/11/2013
22001|Automatic Transmission Reaction Carrier|8090|01/11/2013
22002|Automatic Transmission Reaction Sun Gear Thrust Bearing|8091|01/11/2013
22007|Automatic Transmission Fluid Hose|8096|01/11/2013
22008|Automatic Transmission Fluid Lube Hose Clamp|8097|01/11/2013
22009|Automatic Transmission Fluid Lube Orifice|8098|01/11/2013
22010|Automatic Transmission Fluid Lube Pipe Retainer|8099|01/11/2013
22011|Automatic Transmission Oil Pump Cover|3546|01/11/2013
22013|Automatic Transmission Oil Pump Cover Kit|8100|01/11/2013
22014|Automatic Transmission Input Carrier|8101|01/11/2013
22015|Automatic Transmission Input Shaft Retaining Ring|1126|01/11/2013
22016|Automatic Transmission Input Sun Gear Thrust Bearing|8103|01/11/2013
22017|Automatic Transmission Input Sun Gear Thrust Washer|8104|01/11/2013
22018|Automatic Transmission Internal Helical Gear|8105|01/11/2013
22019|Automatic Transmission Line Pressure Test Hole Plug|8106|01/11/2013
22020|Automatic Transmission Main Drive Gear Bearing Cap|8107|01/11/2013
22021|Automatic Transmission Main Shaft Bearing Retaining Ring|1126|01/11/2013
22022|Automatic Transmission Manual Control Detent|8109|01/11/2013
22023|Automatic Transmission Manual Control Detent Roller Pin|8110|01/11/2013
22024|Automatic Transmission Manual Control Lever Detent Lever Hub Pin|8111|01/11/2013
22025|Automatic Transmission Manual Control Lever Detent Lever Nut|8112|01/11/2013
22026|Automatic Transmission Manual Shift Shaft|8113|01/11/2013
22027|Automatic Transmission Manual Shift Shaft Pin|8114|01/11/2013
22028|Automatic Transmission Modulator Cable Clip Nut|8115|01/11/2013
22029|Automatic Transmission Modulator Cable Strap|8116|01/11/2013
22030|Automatic Transmission Modulator Pipe Clip Nut|8117|01/11/2013
22031|Automatic Transmission Mount Nut|8118|01/11/2013
22032|Automatic Transmission Oil Pump Cover Plug|8119|01/11/2013
22033|Automatic Transmission Output Carrier|8120|01/11/2013
22034|Automatic Transmission Output Carrier Center Support|8121|01/11/2013
22035|Automatic Transmission Output Carrier Center Support Bolt|8122|01/11/2013
22036|Automatic Transmission Output Carrier Center Support Race and Sleeve|8123|01/11/2013
22037|Automatic Transmission Output Carrier Center Support Retaining Ring|1126|01/11/2013
22038|Automatic Transmission Output Carrier Center Support Roller Bearing|8125|01/11/2013
22039|Transfer Case Driven Sprocket Retaining Ring|1126|01/11/2013
22040|Transfer Case Encoder Motor Connector|1|01/11/2013
22041|Transfer Case Oil Pump Cover Washer||01/11/2013
22042|Transfer Case Output Shaft Bearing Retainer Bolt|11199|01/11/2013
22043|Transfer Case Output Shaft Bearing Retaining Ring|1126|01/11/2013
22044|Transfer Case Shift Detent Plunger Plug O-Ring|1126|01/11/2013
22045|Transfer Case Shift Lever Washer||01/11/2013
22046|Automatic Transmission Band Servo Piston Kit|2841|01/11/2013
22047|Automatic Transmission Case Electrical Connector O-Ring|8126|01/11/2013
22048|Automatic Transmission Case Vent Passage Splash Shield|8127|01/11/2013
22049|Automatic Transmission Clutch Accumulator Housing Bolt|8128|01/11/2013
22050|Automatic Transmission Clutch Accumulator Housing Gasket|8129|01/11/2013
22051|Automatic Transmission Clutch Dampener|8130|01/11/2013
22052|Automatic Transmission Clutch Dampener Apply Plate|8131|01/11/2013
22053|Automatic Transmission Clutch Dampener Retaining Ring|1126|01/11/2013
22054|Automatic Transmission Clutch Fluid Seal Ring Kit|8133|01/11/2013
22055|Automatic Transmission Clutch Housing Bolt|8134|01/11/2013
22056|Automatic Transmission Clutch Housing Thrust Washer|8135|01/11/2013
22057|Automatic Transmission Clutch Hub Retaining Ring|11384|03/05/2019
22058|Automatic Transmission Clutch Hub Thrust Bearing|8137|01/11/2013
22059|Automatic Transmission Clutch Piston Housing|10377|01/11/2013
22060|Automatic Transmission Clutch Regulator Valve Bore Plug|8138|01/11/2013
22061|Automatic Transmission Clutch Retaining Ring Kit|1126|01/11/2013
22062|Automatic Transmission Detent Cable End Clip Bolt|8140|01/11/2013
22063|Automatic Transmission Dipstick Tube Clip Bolt|8141|01/11/2013
22064|Automatic Transmission Dipstick Tube Clip Nut|8142|01/11/2013
22065|Automatic Transmission Electrical Connector Passage Sleeve|8143|01/11/2013
22066|Automatic Transmission Electrical Connector Passage Sleeve Seal Kit|8144|01/11/2013
22067|Transmission Filter Adapter Bolt|8145|01/11/2013
22068|Distributor Ignition Pickup Coil Shield|1|01/11/2013
22069|Distributor Pole Piece Washer|1|01/11/2013
22070|Distributor Rotor Bolt|1126|01/11/2013
22071|Distributor Shaft Thrust Washer|1|01/11/2013
22072|Distributor Shaft Washer|1|01/11/2013
22073|Engine Camshaft Position Sensor Cover Bolt|1126|01/11/2013
22074|Ignition Capacitor Bracket Bolt|1126|01/11/2013
22075|Ignition Control Module Bolt|1126|01/11/2013
22076|Ignition Heat Shield Kit||01/11/2013
22077|Power Steering Pump Pulley Washer||01/11/2013
22078|Power Steering Reservoir Bracket Bolt|1126|01/11/2013
22079|Steering Gear Bracket Washer|1|01/11/2013
22080|Steering Knuckle Nut|1|01/11/2013
22081|Steering Shaft Seal Clamp|1|01/11/2013
22082|Steering Shaft Washer|1|01/11/2013
22083|Axle Torque Rod Washer||01/11/2013
22084|Leaf Spring Bumper Bolt|1126|01/11/2013
22085|Leaf Spring Hanger Washer|1|01/11/2013
22086|Leaf Spring Spacer||01/11/2013
22087|Leaf Spring Washer||01/11/2013
22088|Steering King Pin Cap Bolt|1126|01/11/2013
22089|Suspension Self-Leveling Control Solenoid Valve Nut||01/11/2013
22090|Transmission Support Brace Bolt|1126|01/11/2013
22091|Transmission Support Crossmember Brace Bolt|1126|01/11/2013
22092|Transmission Support Crossmember Washer|1|01/11/2013
22093|A/C Evaporator Tube Cap|1126|01/11/2013
22094|A/C Evaporator Tube Fitting|1|01/11/2013
22095|A/C Evaporator Tube Gasket|1126|01/11/2013
22096|A/C Evaporator Tube O-Ring|1126|01/11/2013
22097|A/C Evaporator Tube Seal||01/11/2013
22098|A/C Service Valve Cap|1126|01/11/2013
22099|A/C Service Valve Core|1|01/11/2013
22100|A/C Service Valve Fitting|1|01/11/2013
22101|A/C Service Valve Fitting Cap|1126|01/11/2013
22102|A/C Service Valve O-Ring|1126|01/11/2013
22103|HVAC Air Inlet Valve Actuator|1|01/11/2013
22104|HVAC Air Valve Actuator|1|01/11/2013
22105|HVAC Air Valve Vacuum Actuator Extension Harness|1|01/11/2013
22106|HVAC Air Valve Vacuum Actuator Harness|1|01/11/2013
22107|HVAC Auxiliary Heater Water Shut-Off Valve|5637|01/11/2013
22108|HVAC Auxiliary Heater Water Shut-Off Valve Pipe Cap|5638|01/11/2013
22109|HVAC Blower Motor Bolt|3867|01/11/2013
22110|HVAC Blower Motor Cooling Tube|1|01/11/2013
22111|HVAC Defrost Valve|3894|01/11/2013
22112|HVAC Heater Inlet Hose Clamp||01/11/2013
22113|HVAC Heater Outlet Hose Clamp||01/11/2013
22114|HVAC Heater Outlet Hose Clip||01/11/2013
22115|HVAC Heater Pipe Connector||01/11/2013
22116|HVAC Heater Supply Hose Water Shut-Off Valve|5639|01/11/2013
22117|HVAC Heater Water Engine Nipple|1|01/11/2013
22118|HVAC Heater Water Outlet Cap|1126|01/11/2013
22119|Diesel Glow Plug Wiring Harness Clip||01/11/2013
22120|Distributor Bolt|1126|01/11/2013
22121|Distributor Clamp Bolt|1126|01/11/2013
22122|Distributor Extension Shaft|1|01/11/2013
22123|Ignition Capacitor Bracket|1126|01/11/2013
22124|Fuel Injection Fuel Feed Hose O-Ring|1126|01/11/2013
22125|Fuel Injection Fuel Feed Hose Seal|1|01/11/2013
22126|Fuel Injection Fuel Feed Pipe Clip Bolt|1126|01/11/2013
22127|Fuel Injection Fuel Feed Pipe O-Ring|1126|01/11/2013
22128|Fuel Injection Fuel Pressure Service Kit|1|01/11/2013
22129|Fuel Injection Fuel Rail Bolt|1126|01/11/2013
22130|Fuel Injection Fuel Rail Stud|1|01/11/2013
22131|Fuel Injection Fuel Return Pipe O-Ring|1126|01/11/2013
22132|Fuel Injection Throttle Body Bolt Kit|1126|01/11/2013
22133|Fuel Injection Throttle Body Fuel Feed and Return Nut Kit|1|01/11/2013
22134|Fuel Pump Cycle Control Module Kit|1|01/11/2013
22135|Fuel Pump Insulator|6404|01/11/2013
22136|Fuel Pump Relay Bracket|1126|01/11/2013
22137|Fuel Pump Wiring Harness Strap|1|01/11/2013
22138|Fuel Return Pipe O-Ring|1126|01/11/2013
22139|Fuel Sender and Balance Pump Control Module Nut|1|01/11/2013
22140|Fuel Sender Pad||01/11/2013
22141|Fuel Tank Assist Step Shield Bolt|1126|01/11/2013
22142|Fuel Tank Assist Step Shield Nut|1|01/11/2013
22143|Fuel Tank Balance Hose||01/11/2013
22144|Fuel Tank Drain Plug|1126|01/11/2013
22145|Turbocharger Turbine Shaft Bushing||01/11/2013
22146|Turbocharger Turbine Shaft Thrust Bearing|1126|01/11/2013
22147|A/C Accumulator Fitting Gasket|1126|01/11/2013
22148|A/C Accumulator Fitting O-Ring|1852|01/11/2013
22149|A/C Accumulator Hose Fitting|1|01/11/2013
22150|A/C Accumulator Tube O-Ring|1852|01/11/2013
22151|A/C Compressor Oil Fill Plug|1126|01/11/2013
22152|A/C Compressor Pressure Relief Valve O-Ring|1852|01/11/2013
22153|A/C Compressor Relay Retainer||01/11/2013
22154|A/C Compressor Wiring Harness||01/11/2013
22155|A/C Compressor Wiring Harness Strap||01/11/2013
22156|A/C Condenser Insulator||01/11/2013
22157|A/C Condenser Tube O-Ring|1852|01/11/2013
22158|A/C Condenser Washer||01/11/2013
22159|A/C Drive Belt Idler Pulley Bearing Retaining Ring|1126|01/11/2013
22160|A/C Evaporator Air Filter||01/11/2013
22161|A/C Evaporator Fitting Gasket|1126|01/11/2013
22162|A/C Evaporator Fitting O-Ring|1126|01/11/2013
22163|A/C Evaporator Hose||01/11/2013
22164|A/C Evaporator Hose Clip||01/11/2013
22165|A/C Evaporator Hose Strap||01/11/2013
22166|A/C Expansion Valve Tube|1|01/11/2013
22168|Secondary Air Injection Pump|13795|01/11/2013
22169|Vapor Canister Bracket Bolt|1126|01/11/2013
22170|Vapor Canister Hose Clamp||01/11/2013
22171|Vapor Canister Vent||01/11/2013
